Title,VideoID,ChannelID,Views,SubsCount
남녀가 함께 떠나는 2박 3일 힐링여행🏝️,_PzdsaXK3cM,UC5Ida86tt8QKa4Myw7idxNg,770788,1140000
아름다운 도시 구례에 다녀왔어요 🌿ㅣ쉼과 휴식이 있는 힐링 여행ㅣ구례 여행 브이로그ㅣ국내 여행지 추천,6xDohQMJNWM,UCy0229ISL-677SAuK_1In_A,470711,2540000
"짧은 힐링 여행 | 찐빵, 펜션, 장보기, 바베큐, 불멍 · Vlog",L6ObkDB-L90,UCowTHOjp47dzNxR8cz83LGA,661181,648000
나홀로 2박3일 진안 힐링 여행vlog,oGFtmSXWDQo,UCcpXmnQFXzRdChYn_cEgQpQ,71481,162000
"국내 숲캉스, 산캉스 1등 호텔 리조트는 어디? 힐링에는 무조건 여기!",e9AUcqK8TG8,UCZGYoRCH03Fk-LBiE9-BPSA,122845,75000
[Jeans&#39; ZINE🐢] 다니엘의 힐링 여행 EP.2 나홀로 캠핑🏕🍳🎙 | NewJeans,J5LrBDQxaqU,UCMki_UkHb4qSc0qyEcOHHJw,273995,6640000
"나혼자 1박2일 강릉 힐링 여행ㅣ순두부, 옹심이커피, 오징어순대, 바다열차, 시간박물관, 하슬라아트월드, 장칼국수",LzEzoHnEax0,UCcpXmnQFXzRdChYn_cEgQpQ,367397,162000
외국보다 훨씬 더 멋진 대한민국 여행지 5곳 | 사진보다 실제로 가보면 더 좋은 곳,gJCnBgtvL80,UCNbIuApep1oY2qybB0t1IJQ,5869334,372000
볼음도 힐링 여행스팟 모음zip | 국내여행 | 1박2일,7-X3Az991B8,UCzXNBo1PYNsqSrN19XK3hPw,492,19800
강원 횡성ㅣ밥 3끼 + 숙박하는 비용이 2인 7만 8천원ㅣ국내여행 1박 3끼 먹는 저렴한 힐링 숲캉스 무장애여행지,J3utlxqnSbw,UCbrzXpTL8AQoiG7d-JSM3wg,1197476,277000
"vlog｜혼자 있고 싶을 때 떠나는, 1박 2일 군산 힐링 여행｜심리전문책방부터 장자도 대장봉까지｜나혼자 뚜벅이 군산여행｜하는사람er",IUeMReFmihc,UCyoHymeNEGHnSfNH033mf-A,21813,11600
"쉬고 싶을때 , 가볼만한 힐링여행!! 3000개의 빛과 함께하는 나라 가스가타이샤",wHl-uXMPbks,UCsNfSIKbJ9QBAegU-2BnlXA,408302,1050000
겨울에 &#39;따뜻한&#39; 천연수 온천이!? 당일치기 힐링 여행지 코스 | 뚜벅이 | 혼자여행,Y3SLsQchtBk,UC1UhY2_ytA9hPxN7m40JTaw,198097,61400
&#39;15m 소나무&#39; 위를 걷고 바다도 보는! 이색적인 당일치기 힐링 여행지,XzdpYl90kz8,UC1UhY2_ytA9hPxN7m40JTaw,371590,61400
"국내여행 | 강진 힐링여행 🍃 (한옥민박, 전통찻집, 가우도 액티비티, 설록다원, 백운동원림, 다산초당, 민화박물관)",DgKLRlVSDlg,UCzRoNFPzlxRFcj5NCwfVVCw,7822,61200
국내여행 | 놓칠 수 없는 숨은 명소 5곳 추천 #힐링여행 #국내여행지추천,9vUeVeATbz4,UCFDI3Mp1LusbJ1E8u4qkoEg,3463,482
한국에서 발견한 눈 내리는 겨울 온천 ｜ 파라다이스 스파 도고,aRkh0LW91E8,UCcKjPSXKAYQqZkBmjyTAPXw,631873,11400
만취한 두 여자사이에서 자야하는 한 남자의 이야기,Ntjx2IW44bU,UC5Ida86tt8QKa4Myw7idxNg,1207003,1140000
"남녀가 함께 떠난 여행, 마지막 이야기",wG6YcXxppuE,UC5Ida86tt8QKa4Myw7idxNg,646036,1140000
"마음이 힘들 때 내가 하는 것, 나 혼자 힐링 여행 🏡 나의 리틀 포레스트를 찾아서 - 경북 군위여행 (2)",JqmNZ2Hf0dQ,UCMzN9AyoUmilZrOnqZGL8oQ,17359,4200
더블비 최초로 안싸우고 행복하게 해외 여행하는 힐링영상^^,XxykNTPeFk4,UCyCL5k8P1iUOc1EymhhMW1A,724692,1710000
박창근 넌(자작곡) 힐링여행 국민가수 #박창근노트,0JOBWUILU4E,UCi5wAuCacVjr5jhFE4_6vdg,5347,14300
eng) 방학기념 힐링여행 vlog🏕 : 일본의 감성 글램핑은 어떨까? (feat. 오카게요코초 먹거리 뿌수기🍵),i_BiSCKcAWQ,UCoQy2wS5aiKCk-rUXiLS-vQ,1409867,1040000
죽도록 힘들 때 찾는 힐링사찰여행지 추천 10곳/혼자 여행하기 좋은 사찰/우울할때 떠나는 사찰여행지/힐링하기 좋은 사찰/,3Kn7S_fcbUk,UCaopIZ_y8XxQfwsWSj1SeQw,666862,63900
[ENG SUB] 숲 속에서 힐링 제대로 되는 강원도 숙소 BEST 5 (Gangwon-do hotels and resorts in the forest),Dvyd8r-DUAI,UCj00eA-Q0lokXCA6JAa_grw,387232,136000
[Autumn Break] Ep.1 떠나요 셋이서♪ 강.원.도의 힐링 여행! 이번 행선지는?!,2bXMKL048Fo,UCp-pqXsizklX3ZHvLxXyhxw,250675,1930000
[4k 영상] 자연영상 / 힐링영상 / 아름다운 사이판 여행 바다풍경  / 랜선여행 / 고화질 테스트영상 / 카페 영상 / 힐링여행 / 해외여행 / 영상소스 - 엔티비스튜디오,ZqfOQaUg74s,UCmAWggZxcQw89aI7hxE9-7A,1228419,11200
[셒센타] 힐링 여행! 셒센타 가을 캠핑 2편 | 셒센타 (SF9 CENTER); 떼인 꿈 받아드립니다 EP.18,1CT0IVc3w9k,UC8HNshpReWjQv1WpwzhPHjA,77557,1000000
