,Title,VideoID,ChannelID,Views,SubsCount,Views_to_Subs,Target,Cleaned_Titles
266,[#최애직캠] ATEEZ SAN - BOUNCY(에이티즈 산 - 바운시) Close-up Cam | Show! MusicCore | MBC230617방송,INfSIO9yFkA,UCe52oeb7Xv_KaJsEzcKXJJg,96718,10800000,0.00895537037037037,0,최애직캠 ATEEZ SAN BOUNCY 에이티즈 산 바운시 Close up Cam Show MusicCore MBC230617방송
267,"‘가난한 대지주’ 빚 내서 땅 산, 빈털터리 청년|이제 막 서른이 된 젊은이가 완주군 산골짜기에 3평짜리 작은 오두막을 짓고 평생 살기로 한 이유|한국기행|#골라듄다큐",cXrVyebaOYQ,UCFCtZJTuJhE18k8IXwmXTYQ,987872,3860000,0.25592538860103625,0,가난한 대지주 빚 내서 땅 산 빈털터리 청년 이제 막 서른이 된 젊은이가 완주군 산골짜기에 3평짜리 작은 오두막을 짓고 평생 살기로 한 이유 한국기행 골라듄다큐
268,"돈버는 족족 산을 사서, 보유한 ‘산’만 30만 평|일년내내 산에서 나무로 모든걸 해결하는 남자| 한국기행 | #골라듄다큐",TwNH3R8jlOQ,UCFCtZJTuJhE18k8IXwmXTYQ,1923505,3860000,0.49831735751295336,0,돈버는 족족 산을 사서 보유한 산 만 30만 평 일년내내 산에서 나무로 모든걸 해결하는 남자 한국기행 골라듄다큐
269,중국에서 가장 아름다운 최고의 산 &#39;황산&#39; 1박 2일 트래킹,PntbcCOD83g,UCsLoTwOpElvEixfF1-O90rA,1855821,979000,1.895629213483146,1,중국에서 가장 아름다운 최고의 산 39 황산 39 1박 2일 트래킹
270,목숨을 건 남극 탐험이 시작되다! 어니스트 섀클턴,3sZkOjLmsqY,UC7_VkIW7nhIurDTfy-lWPDg,383516,768000,0.4993697916666667,0,목숨을 건 남극 탐험이 시작되다 어니스트 섀클턴
271,"세계문화유산 탐험 17편_탐험가들도 두려워하던 세계 최대 &#39;악마의 협곡&#39;, BBC 선정 죽기 전 꼭 봐야 할 여행지 1위, 미국 그랜드 캐니언",GYLDQkypW7Q,UCFw4M1BJYYdN1YtS8SzlDzg,1646439,784000,2.100049744897959,1,세계문화유산 탐험 17편 탐험가들도 두려워하던 세계 최대 39 악마의 협곡 39 BBC 선정 죽기 전 꼭 봐야 할 여행지 1위 미국 그랜드 캐니언
273,"세계문화유산 탐험 10편 _공중에 떠 있는 메테오라 수도원, 인류 문명의 요람, 그리스 아테네",u0o1NQvSeB8,UCFw4M1BJYYdN1YtS8SzlDzg,2093168,784000,2.669857142857143,1,세계문화유산 탐험 10편 공중에 떠 있는 메테오라 수도원 인류 문명의 요람 그리스 아테네
274,바다 탐험대 옥토넛 The Octonauts - 탐험선송 Gup Song Official M/V,6LhNZNkR2Ug,UCd-OrgPLrnQiQBcq19j5oEQ,1945706,1630000,1.193684662576687,1,바다 탐험대 옥토넛 The Octonauts 탐험선송 Gup Song Official M V
275,답답하고 끔직한 호러 동굴. 인간이 겪을 수 있는 가장 잔인한 사고에 도전하는 사람들. 폐소공포증으로 사망한다는 위험한 동굴 탐험의 비극.,kZGdBxsHAoI,UCk_Ymtay-8Epn0mB_37Htdg,92281,168000,0.5492916666666666,0,답답하고 끔직한 호러 동굴 인간이 겪을 수 있는 가장 잔인한 사고에 도전하는 사람들 폐소공포증으로 사망한다는 위험한 동굴 탐험의 비극
276,세계 가장깊은동굴에서 9개월동안 웅크리고있던남자 / 동굴탐험사고,9ktWgfPXVpQ,UCKCmqa4Dy-W8YT8vT5n_lrg,147607,142000,1.0394859154929577,1,세계 가장깊은동굴에서 9개월동안 웅크리고있던남자 동굴탐험사고
277,【심랑괴】작은 구멍을 발견해 들어간 남자에게 &#39;기묘한 일&#39;들이 일어난다. - 웹에 게시된 믿기힘든 사진과 글  [무서운이야기][괴담],LK3YKcDRWh0,UCKlwaOCK1FqXMTKv0RlCmfg,2474165,470000,5.26418085106383,1,심랑괴 작은 구멍을 발견해 들어간 남자에게 39 기묘한 일 39 들이 일어난다 웹에 게시된 믿기힘든 사진과 글 무서운이야기 괴담
278,"[홍도 탑섬 탐험] 거친 파도와 바람이 빚어낸 환상의 섬, 홍도 부속섬 중 가장 아름다운 탑섬 투어",3z_73yf9rgI,UCkkecY8K79MEmclz6pMUpNg,550,40,13.75,1,홍도 탑섬 탐험 거친 파도와 바람이 빚어낸 환상의 섬 홍도 부속섬 중 가장 아름다운 탑섬 투어
279,바다 탐험대 옥토넛 - 마리아나 해구 탐험 (시즌3 에피소드22 - 전체에피소드),m77_br881Yk,UCKEGG4zVP3CGS_YSQOf654w,6638453,370000,17.941764864864865,1,바다 탐험대 옥토넛 마리아나 해구 탐험 시즌3 에피소드22 전체에피소드
280,51구역 근처에서 이상한 동굴을 찾아낸 후 실종된 유명 유튜버 [사건사고],9yoSb8WkXdU,UC_SgaM1zbb1Mibnsp6J0fJA,740592,639000,1.1589859154929578,1,51구역 근처에서 이상한 동굴을 찾아낸 후 실종된 유명 유튜버 사건사고
281,POE 3.17) 엑린이도 따라하는 탐험의 첫걸음. 아주 쉽게 알려드려요.,U9MeHvccWL4,UC1Y2aXbYd1Zlx4pvVeX1FeA,12094,6960,1.7376436781609195,1,POE 3 17 엑린이도 따라하는 탐험의 첫걸음 아주 쉽게 알려드려요
282,탐험 유튜버가 버려진 폐탄광에서 실제로 겪은 소름 끼치는 일 [미스터리],YAjE7C2nh0A,UC_SgaM1zbb1Mibnsp6J0fJA,205900,639000,0.32222222222222224,0,탐험 유튜버가 버려진 폐탄광에서 실제로 겪은 소름 끼치는 일 미스터리
283,"5시즌째 비누의 원픽 파밍! 파밍이 막막하다면, 탐험 일지를 도세요! [poe 3.19 칼란드라 호수]",JW_GWser840,UCMMNW1SNXPyYKfK123N0snQ,44779,59900,0.7475626043405676,0,5시즌째 비누의 원픽 파밍 파밍이 막막하다면 탐험 일지를 도세요 poe 3 19 칼란드라 호수
284,"[폐건물탐험] 100년이 다되어가는 폐가, 지하련주택",r9Bnzgm_Uc8,UC_zQ58aB7_B5JIYBoxqgWjQ,8705,20600,0.4225728155339806,0,폐건물탐험 100년이 다되어가는 폐가 지하련주택
285,35만명의 탐험가가 찾아나섰던 200만 달러의 보물상자 [사건사고],nWTjCVSGGzc,UC_SgaM1zbb1Mibnsp6J0fJA,271060,639000,0.4241940532081377,0,35만명의 탐험가가 찾아나섰던 200만 달러의 보물상자 사건사고
286,KBS 퀴즈탐험 신비의 세계 오프닝,kVEeCfDhK-I,UCHA0dA3ttVWaObq6BLSB8rQ,522084,1730,301.78265895953757,1,KBS 퀴즈탐험 신비의 세계 오프닝
287,구석구석 소화 탐험 | 인체 동요 | 바디송 | 인체과학 동요 | 핑크퐁! 인기동요,FhIGojbjF3E,UCqXwKu6dKobXEQFhdKtiJLQ,1623502,11300000,0.14367274336283187,0,구석구석 소화 탐험 인체 동요 바디송 인체과학 동요 핑크퐁 인기동요
288,바다 탐험대 옥토넛 - 해양 구조대 - 모음집,alHOk9Nj_5o,UCKEGG4zVP3CGS_YSQOf654w,2983096,370000,8.062421621621622,1,바다 탐험대 옥토넛 해양 구조대 모음집
289,지구탐험 이어보기 | 뽀로로 지구탐험 동화 | 뽀롱뽀롱뽀로로 | 키글TV,egTHBM3YbZQ,UCbmPYMvpO9yQBWrnHtNXI6A,2067752,1620000,1.27639012345679,1,지구탐험 이어보기 뽀로로 지구탐험 동화 뽀롱뽀롱뽀로로 키글TV
290,피라미드 내부 탐험 | Egypt With The World&#39;s Greatest Explorer,keYlxopGB1o,UCPECLB_-7T4WukChKqhjv8g,1479930,1830000,0.8087049180327869,0,피라미드 내부 탐험 Egypt With The World 39 s Greatest Explorer
291,우주 탐험대 | 핑크퐁 탐험대와 떠나요 | 탐험 동요 | 핑크퐁! 인기동요,QA0DIY4YSEE,UCqXwKu6dKobXEQFhdKtiJLQ,610067,11300000,0.05398823008849558,0,우주 탐험대 핑크퐁 탐험대와 떠나요 탐험 동요 핑크퐁 인기동요
292,모양 탐험 | 모양을 배워요 | 모양송 | 핑크퐁! 인기동요,G5X0J64o-rc,UCqXwKu6dKobXEQFhdKtiJLQ,303162,11300000,0.02682849557522124,0,모양 탐험 모양을 배워요 모양송 핑크퐁 인기동요
293,[폐건물탐험] 시간이 멈춘지 30년이 지난 폐여인숙 탐험,BAO3XQX4lss,UC_zQ58aB7_B5JIYBoxqgWjQ,407945,20600,19.803155339805826,1,폐건물탐험 시간이 멈춘지 30년이 지난 폐여인숙 탐험
294,(ENG SUB)인류 원형 탐험 - 동굴 속의 작은 천국 필리핀 타우바투족ㅣThe Tau&#39;t Batu,rKPB0PXjZ_U,UCFCtZJTuJhE18k8IXwmXTYQ,1712445,3860000,0.44363860103626945,0,ENG SUB 인류 원형 탐험 동굴 속의 작은 천국 필리핀 타우바투족 The Tau 39 t Batu
295,꼬모 탐험대 | 공룡 탐험 연속 보기 | 과학적 탐구,rRtPfSccKJk,UCVvke1BdYuZc7DYIAyDSQHQ,6508828,2710000,2.401781549815498,1,꼬모 탐험대 공룡 탐험 연속 보기 과학적 탐구
296,바다 탐험대 옥토넛 Above&amp;Beyond 첫방송 기념! 새 탐험보고송에 맞춰 댄스 댄스!,trmA_HAwie4,UCKEGG4zVP3CGS_YSQOf654w,537992,370000,1.4540324324324325,1,바다 탐험대 옥토넛 Above amp Beyond 첫방송 기념 새 탐험보고송에 맞춰 댄스 댄스
297,배드민턴 치기 좋은(?) 패션｜JP CN｜ 탐험일지 8화,6T3-6ntj3b4,UChXC6ok0LaZIpf-50SIFf0Q,37031,522000,0.07094061302681992,0,배드민턴 치기 좋은 패션 JP CN 탐험일지 8화
298,지구상에서 가장 깊은 동물에서 살아돌아온 탐험가가 말하는 소름끼치는 진실,jBLDZsO3A1g,UCsU3fr78Lyzjp2RGLoQIdbw,713137,891000,0.80037822671156,0,지구상에서 가장 깊은 동물에서 살아돌아온 탐험가가 말하는 소름끼치는 진실
299,화산 탐험 | 우르르 쾅쾅 화산이 폭발해요! 🌋 | 화산에서 살아남기 | 탐험동요 | 주니토니 by 키즈캐슬,ROakhITtUa4,UCuI7J9khfdYqzDN8nDriDxg,731588,1260000,0.5806253968253968,0,화산 탐험 우르르 쾅쾅 화산이 폭발해요 화산에서 살아남기 탐험동요 주니토니 by 키즈캐슬
300,[🔴LIVE] 백종원의 미식 방랑기! 《스트리트 푸드 파이터》 스트리밍,IB7zflbICFM,UCsRIHt5FkbGc6cQtCxt-ufA,3644387,4680000,0.778715170940171,0,LIVE 백종원의 미식 방랑기 스트리트 푸드 파이터 스트리밍
301,[#티전드] (1시간) 몰아치는 세계 각국 길거리 음식🍢 해외 가기 전에 백종원 먹방 보면서 예습해놔유 | #스트리트푸드파이터,E326Akp4VaM,UCsRIHt5FkbGc6cQtCxt-ufA,3974631,4680000,0.8492801282051282,1,티전드 1시간 몰아치는 세계 각국 길거리 음식 해외 가기 전에 백종원 먹방 보면서 예습해놔유 스트리트푸드파이터
302,[#스트리트푸드파이터] (3시간) 뉴욕 찍고 멕시코 찍고 시칠리아까지✈️ 맛있는 음식이 있다면 어디든 떠나는 백종원과 함께 걸어서 맛집 속으로🍖🌮  | #골라보는,sx0Z-NU74a4,UCsRIHt5FkbGc6cQtCxt-ufA,2048211,4680000,0.4376519230769231,0,스트리트푸드파이터 3시간 뉴욕 찍고 멕시코 찍고 시칠리아까지 맛있는 음식이 있다면 어디든 떠나는 백종원과 함께 걸어서 맛집 속으로 골라보는
303,[#스푸파2] (3시간) 맛잘알의 나라 대만부터 홍콩까지🛬 기가 막힌다는 맛의 야시장 음식부터 현지 분위기까지 첨가된 먹방 3시간 모음 | #편집자는,jB9WhZ6tSBo,UCWYzc_p0GgfCepIWDHGFmEg,2570338,3380000,0.7604550295857988,0,스푸파2 3시간 맛잘알의 나라 대만부터 홍콩까지 기가 막힌다는 맛의 야시장 음식부터 현지 분위기까지 첨가된 먹방 3시간 모음 편집자는
304,"[#스트리트푸드파이터2] 아침엔 럼버잭, 점심엔 햄버거, 저녁엔 스테이크, 야식으로는 버펄로 윙🤤 백종원이 짜주는 가장 완벽한 뉴욕 먹투어🍽️ | #골라보는",0nheM1eXgJQ,UCsRIHt5FkbGc6cQtCxt-ufA,1737194,4680000,0.37119529914529914,0,스트리트푸드파이터2 아침엔 럼버잭 점심엔 햄버거 저녁엔 스테이크 야식으로는 버펄로 윙 백종원이 짜주는 가장 완벽한 뉴욕 먹투어 골라보는
305,(1시간) 백종원이 추천하는 베트남 현지 음식🤤 이 영상 하나로 베트남 준비 끝! | #스트리트푸드파이터2 #디제이픽,XQY5ZUxGuqY,UCWYzc_p0GgfCepIWDHGFmEg,1385687,3380000,0.4099665680473373,0,1시간 백종원이 추천하는 베트남 현지 음식 이 영상 하나로 베트남 준비 끝 스트리트푸드파이터2 디제이픽
306,"[#스트리트푸드파이터] (2시간) 침샘 어택🤤 백종원 피셜 다이어트 파괴범 길거리 음식🍖 한눈팔면 먹을게 보이는, 한눈을 팔아야 하는 곳🤩 #먹방 | #나중에또볼동영상",AFD3uRzPVXA,UCWYzc_p0GgfCepIWDHGFmEg,1168850,3380000,0.3458136094674556,0,스트리트푸드파이터 2시간 침샘 어택 백종원 피셜 다이어트 파괴범 길거리 음식 한눈팔면 먹을게 보이는 한눈을 팔아야 하는 곳 먹방 나중에또볼동영상
307,[#스트리트푸드파이터] 백종원이랑 태국 길거리 음식 50분 동안 먹을 사람?,X22E21ELtgk,UCRMA_Nb5VF-YoWApSVeXPVA,895210,2630000,0.34038403041825094,0,스트리트푸드파이터 백종원이랑 태국 길거리 음식 50분 동안 먹을 사람
308,슈퍼 스트리트 파이터 2 터보 ➤ kepasaco (Spain) vs serpico22 (Belgium) Super Street Fighter 2 Turbo,F3eXVS1cUQY,UCUSATM_OaRIamPnH6Rnyg2A,471,37100,0.012695417789757413,0,슈퍼 스트리트 파이터 2 터보 kepasaco Spain vs serpico22 Belgium Super Street Fighter 2 Turbo
309,[EN/JP] [스우파2] 화사 신곡 시안 미션 대중 평가 l 원밀리언(1MILLION),q-tDpOHCMCo,UCsjD7wxKCD8C62_idZQdGJg,6121977,893000,6.855517357222844,1,EN JP 스우파2 화사 신곡 시안 미션 대중 평가 l 원밀리언 1MILLION
310,낭만적인 홍콩 야시장의 맛🌙 이국적이면서도 친숙한 간식들에 행복한 백종원🤗 | #스트리트푸드파이터 #샾잉,9cvWsMmiJDA,UCwNVDlUgdBlmVWRPy4Nk0Dw,376372,1220000,0.3085016393442623,0,낭만적인 홍콩 야시장의 맛 이국적이면서도 친숙한 간식들에 행복한 백종원 스트리트푸드파이터 샾잉
311,[#스트리트푸드파이터] 백종원과 태국으로 60분 식도락 여행 갈래? ※공복 시청 주의,HUlrTMxOXRU,UCRMA_Nb5VF-YoWApSVeXPVA,1561739,2630000,0.5938171102661597,0,스트리트푸드파이터 백종원과 태국으로 60분 식도락 여행 갈래 공복 시청 주의
312,[#스트리트푸드파이터] 홍콩 하면 생각나는 음식은?🤔 홍콩 MZ 세대들은 이걸 먹는다! 백종원도 반한 색다른 홍콩 음식🥣🍅 | #편집자는,hOT65ZAUzfQ,UCWYzc_p0GgfCepIWDHGFmEg,518466,3380000,0.1533923076923077,0,스트리트푸드파이터 홍콩 하면 생각나는 음식은 홍콩 MZ 세대들은 이걸 먹는다 백종원도 반한 색다른 홍콩 음식 편집자는
313,[#스트리트푸드파이터] (80분) 📢해외여행 갈 때 필수 시청! 백종원이 소개해주는 현지인만 아는 맛집🍜 곱빼기 없어서 야속한 찐맛집까지😋 #먹방 | #나중에또볼동영상,4URSzaLWkGA,UCWYzc_p0GgfCepIWDHGFmEg,1034069,3380000,0.30593757396449706,0,스트리트푸드파이터 80분 해외여행 갈 때 필수 시청 백종원이 소개해주는 현지인만 아는 맛집 곱빼기 없어서 야속한 찐맛집까지 먹방 나중에또볼동영상
314,"[#스트리트푸드파이터2] (150분) 말레이시아, 중국 방구석 여행하기⭐ 색다른 분위기에서 먹는 알록달록한 색깔, 다양한 맛의 음식 A to Z! | #편집자는",_g4_W7w3P2s,UCWYzc_p0GgfCepIWDHGFmEg,1731772,3380000,0.5123585798816568,0,스트리트푸드파이터2 150분 말레이시아 중국 방구석 여행하기 색다른 분위기에서 먹는 알록달록한 색깔 다양한 맛의 음식 A to Z 편집자는
315,[#스트리트푸드파이터2] (3시간) 여행 가기 전 빽&#39;s PICK 맛집 예습은 선택 아닌 필수! 영상만 봐도 내 혀에 아시아가 가~득🥢 | #골라보는,1HCvD8ZEsyI,UCsRIHt5FkbGc6cQtCxt-ufA,1788174,4680000,0.38208846153846154,0,스트리트푸드파이터2 3시간 여행 가기 전 빽 39 s PICK 맛집 예습은 선택 아닌 필수 영상만 봐도 내 혀에 아시아가 가 득 골라보는
316,[#스트리트푸드파이터] (3시간) 점심시간주의! 먹방 여행 뽐뿌 오는 백종원의 고칼로리 침샘 자극 음식의 흡입 &#39;아잇! 더 시킬걸...&#39; | #편집자는,yoIvWp83tCY,UCWYzc_p0GgfCepIWDHGFmEg,1074244,3380000,0.31782366863905326,0,스트리트푸드파이터 3시간 점심시간주의 먹방 여행 뽐뿌 오는 백종원의 고칼로리 침샘 자극 음식의 흡입 39 아잇 더 시킬걸 39 편집자는
317,"[스우파2/풀버전] 리더 계급 댄스 비디오 l Smoke (Prod. Dynamicduo, Padi) - 다이나믹 듀오, 이영지 #스트릿우먼파이터2",iuIzniSa1Hs,UCsjD7wxKCD8C62_idZQdGJg,12812439,893000,14.347636058230684,1,스우파2 풀버전 리더 계급 댄스 비디오 l Smoke Prod Dynamicduo Padi 다이나믹 듀오 이영지 스트릿우먼파이터2
318,[티비냥] 간판 없는 집이 맛집인거 다들 아시져?? 하얼빈 내장볶음 | 스트리트푸드파이터 180611 #2,eCAujpinE_4,UCRMA_Nb5VF-YoWApSVeXPVA,4628972,2630000,1.7600653992395436,1,티비냥 간판 없는 집이 맛집인거 다들 아시져 하얼빈 내장볶음 스트리트푸드파이터 180611 2
319,[#스트리트푸드파이터2] (1시간) 한 그릇에 세계를 담았다!? 면과 함께 후루룩 들이켜는 아시아 한 사발😋 스푸파 아시아의 면🍜 요리 모음.zip | #골라보는,A9BkfNngZrI,UCsRIHt5FkbGc6cQtCxt-ufA,318262,4680000,0.06800470085470085,0,스트리트푸드파이터2 1시간 한 그릇에 세계를 담았다 면과 함께 후루룩 들이켜는 아시아 한 사발 스푸파 아시아의 면 요리 모음 zip 골라보는
320,[#스트리트푸드파이터2] (1시간) 지구 반대편에서 즐기는 한국적인 맛에 자동 진실의 미간ㅋㅋㅋ🤤 이탈리아 찍고 멕시코까지 이어지는 침샘 로드😋 | #골라보는,kZNmo7k4BCg,UCsRIHt5FkbGc6cQtCxt-ufA,210942,4680000,0.045073076923076924,0,스트리트푸드파이터2 1시간 지구 반대편에서 즐기는 한국적인 맛에 자동 진실의 미간ㅋㅋㅋ 이탈리아 찍고 멕시코까지 이어지는 침샘 로드 골라보는
321,[#스트리트푸드파이터] (40분) 하와이 가면 꼭 먹어야 한다는 &#39;이것&#39;!! 백종원이 추천하는 군침 폭발 하와이 음식 먹방 보고가셔유~🏝 | #편집자는,YLLGIhokgP0,UCWYzc_p0GgfCepIWDHGFmEg,145054,3380000,0.04291538461538461,0,스트리트푸드파이터 40분 하와이 가면 꼭 먹어야 한다는 39 이것 39 백종원이 추천하는 군침 폭발 하와이 음식 먹방 보고가셔유 편집자는
322,[ #스트리트푸드파이터] (1시간) 내내 휘몰아치는 백종원 먹방! ㄹㅇ 스트리트 푸드 뽀개는 중ㅋㅋ 군침 절로 나오는 중국 청두 &amp; 홍콩 길거리 음식 모음🤤 | #나중에또볼동영상,3zikWQtCZ4Y,UCWYzc_p0GgfCepIWDHGFmEg,137787,3380000,0.04076538461538461,0,스트리트푸드파이터 1시간 내내 휘몰아치는 백종원 먹방 ㄹㅇ 스트리트 푸드 뽀개는 중ㅋㅋ 군침 절로 나오는 중국 청두 amp 홍콩 길거리 음식 모음 나중에또볼동영상
323,[#티전드] 면 처돌이는 환장 각🔥 아시아 면 요리 정복하는 백종원의 면 먹방 (안 보면 손해임) | #스트리트푸드파이터,r2NNJG9Zoys,UCsRIHt5FkbGc6cQtCxt-ufA,603130,4680000,0.12887393162393163,0,티전드 면 처돌이는 환장 각 아시아 면 요리 정복하는 백종원의 면 먹방 안 보면 손해임 스트리트푸드파이터
324,[#스트리트푸드파이터2] (150분) 안 먹어봤으면 궁금해서 미치고 먹어봤으면 생각나서 미치는 이색적인 맛의 향연✨ 지금 당장 비행기표 사러 갑니다 | #골라보는,KdYdbV3CCrM,UCsRIHt5FkbGc6cQtCxt-ufA,1421389,4680000,0.3037155982905983,0,스트리트푸드파이터2 150분 안 먹어봤으면 궁금해서 미치고 먹어봤으면 생각나서 미치는 이색적인 맛의 향연 지금 당장 비행기표 사러 갑니다 골라보는
325,"[#스트리트푸드파이터] 사천하면 매운맛, 매운맛 하면 사천🥵 사천 음식의 중심지인 청두로 가보자고🔥 | #골라보는",PCbPfsEehUI,UCsRIHt5FkbGc6cQtCxt-ufA,619623,4680000,0.13239807692307692,0,스트리트푸드파이터 사천하면 매운맛 매운맛 하면 사천 사천 음식의 중심지인 청두로 가보자고 골라보는
326,제이홉의 신곡 ‘온 더 스트리트’에 직접 메이킹 한 랩을 선보이는 박재범!  [더 시즌즈-박재범의 드라이브] | KBS 230312 방송,BMhvbwXgQy4,UCeLPm9yH_a_QH8n6445G-Ow,238920,8580000,0.027846153846153847,0,제이홉의 신곡 온 더 스트리트 에 직접 메이킹 한 랩을 선보이는 박재범 더 시즌즈 박재범의 드라이브 KBS 230312 방송
327,Street Fighter 2 (acapella),giRY3ZSph2o,UC3mY2SKYhPjqImtBBXsR6_Q,6348582,5860000,1.0833757679180887,1,Street Fighter 2 acapella
328,"[#스트리트푸드파이터2] 아 두 개 시킬걸, 아 큰 거 시킬걸! 백종원 후회하게 만드는 길거리 음식😋 멕시코시티부터 뉴욕, 하노이까지 끝도 없이 쭉쭉 들어가유~ | #골라보는",eDD0dkFVgVk,UCsRIHt5FkbGc6cQtCxt-ufA,484803,4680000,0.10359038461538461,0,스트리트푸드파이터2 아 두 개 시킬걸 아 큰 거 시킬걸 백종원 후회하게 만드는 길거리 음식 멕시코시티부터 뉴욕 하노이까지 끝도 없이 쭉쭉 들어가유 골라보는
329,[스우파2] 원밀리언(1MILLION) l 크루곡 퍼포먼스 대중 투표 (Crew Song Performance) #스트릿우먼파이터2,snuxiyo4AZE,UCsjD7wxKCD8C62_idZQdGJg,1973227,893000,2.209660694288914,1,스우파2 원밀리언 1MILLION l 크루곡 퍼포먼스 대중 투표 Crew Song Performance 스트릿우먼파이터2
330,푸꾸옥 왜 안가요? 돈쓸 맛 나는 베트남 신상 휴양지 🇻🇳 푸꾸옥 완벽가이드,LhbDgQfUiFM,UCwF77i_Ks5M4Dpx9ULT0_Sw,598698,266000,2.2507443609022557,1,왜 안가요 돈쓸 맛 나는 베트남 신상 휴양지 푸꾸옥 완벽가이드
331,"동남아 휴양지 BEST 4 | 겨울에 가기 좋은 해외여행지, 가까운 휴양지 추천 | 말레이시아 코타키나발루, 태국 푸켓, 필리핀 보라카이, 베트남 푸꾸옥",qIm2FPHxctk,UCsCbxK0agU2cp4-Xoy53V9w,63470,24700,2.5696356275303645,1,BEST 4 겨울에 가기 좋은 해외여행지 가까운 휴양지 추천 말레이시아 코타키나발루 태국 푸켓 필리핀 보라카이 베트남 푸꾸옥
332,"베트남 휴양지 3대장 다낭, 나트랑, 푸꾸옥 확실한 비교 견적 가이드! 궁금한 점 모두 알려드림",7YKxVebZnBY,UCsT0LZjX5FjbiB_BzPQM77g,261535,11100,23.561711711711713,1,베트남 휴양지 3대장 다낭 나트랑 푸꾸옥 확실한 비교 견적 가이드 궁금한 점 모두 알려드림
333,"여행사 직원이 추천하는 해외 휴양지 추천 BEST4 ✨해외여행 고민중이면 클릭👆🏻/ 해외 여행 추천,휴양지 추천",TfhN-Ja5CFQ,UCsCbxK0agU2cp4-Xoy53V9w,84620,24700,3.425910931174089,1,여행사 직원이 추천하는 해외 휴양지 추천 BEST4 해외여행 고민중이면 클릭 해외 여행 추천 휴양지 추천
334,[Playlist] 호캉스에 딱 🍹ㅣ휴양지 카페에서 흘러나오는 썸머 보사노바ㅣsummer bossa nova lounge music,7-m-oA5TZxk,UCSGC87iX0QhnIfUOI_B_Rdg,464981,1340000,0.34700074626865673,0,Playlist 호캉스에 딱 휴양지 카페에서 흘러나오는 썸머 보사노바 summer bossa nova lounge music
335,직접 가보고 추천해 주는 (휴양지) 해외 여행 추천 TOP5🌴 / INCREDIBLE Travel Destinations of 2019,qg88ZMmU14M,UC1i50KuNwNtcQMey4toRn8g,89792,3140,28.596178343949045,1,직접 가보고 추천해 주는 휴양지 해외 여행 추천 TOP5 INCREDIBLE Travel Destinations of 2019
336,[Playlist] 잔잔하게 들려오는 파도소리와 함께 🏖 | 휴양지에서 듣는 나른한 melody | chill out seaside music 🏖,3F46AKJq8ts,UCSGC87iX0QhnIfUOI_B_Rdg,388597,1340000,0.28999776119402987,0,Playlist 잔잔하게 들려오는 파도소리와 함께 휴양지에서 듣는 나른한 melody chill out seaside music
337,"[#걸어서세계속으로] 여름 휴양지의 끝판왕 모음집, 보기만 해도 힐링되는 곳! (KBS방송)",a-Ttgi1r17M,UCFw4M1BJYYdN1YtS8SzlDzg,81778,784000,0.10430867346938776,0,걸어서세계속으로 여름 휴양지의 끝판왕 모음집 보기만 해도 힐링되는 곳 KBS방송
338,"[PLAYLIST]Beach Cafe, 해변으로 순간이동, 휴양지 카페음악",g7UYKzTJve8,UCtWNc3l9rDMuVuMgPhOqdvQ,38990,3680,10.595108695652174,1,PLAYLIST Beach Cafe 해변으로 순간이동 휴양지 카페음악
340,우리나라에서 가까운 5시간 이내 최고의 휴양지 Best5 #shorts #휴양지,_Kxdz0buB9U,UCBlTg7kjCgGOKZ63OZpVpJg,46181,28,1649.3214285714287,1,우리나라에서 가까운 5시간 이내 최고의 휴양지 Best5 shorts 휴양지
341,보라카이 가성비가 독보적인 이유.. 그냥 흔한 여행지인 줄 알았어요,WXmx3A8osW0,UCGznJ6xII2H4BIXEclV9QEg,464871,372000,1.2496532258064517,1,보라카이 가성비가 독보적인 이유 그냥 흔한 여행지인 줄 알았어요
342,두 찐따가 스튜어디스와 휴양지에 가면 생기는 일 - 괌 上,lAHt7VJSr7U,UClRNDVO8093rmRTtLe4GEPw,2691424,1820000,1.4788043956043957,1,두 찐따가 스튜어디스와 휴양지에 가면 생기는 일 괌
343,"인생 최고의 동남아 휴양지, Bali🇮🇩 | 발리 여행 7박9일 일정의 모든 것",6EsETg51Gxs,UCd_B0WuVyX2TxXHnGXvHUAw,141364,14500,9.749241379310345,1,인생 최고의 동남아 휴양지 Bali 발리 여행 7박9일 일정의 모든 것
344,🌴 이 영상 하나면 휴양지 짐싸기 완료 🥽🏖️ (필수템 준비물 대방출❗️) | 🇵🇭 4박 6일 보홀 짐 잘쓴템 안쓴템 총정리 👒👙 | pack with me!,u573d_-pZos,UC47IpBsAbaZZbY9Ov_SCYIg,122579,4070,30.11769041769042,1,이 영상 하나면 휴양지 짐싸기 완료 필수템 준비물 대방출 4박 6일 보홀 짐 잘쓴템 안쓴템 총정리 pack with me
345,"🌴 휴양지 가기 전 장바구니 wishlist 공개👙️ | ✶ 동남아, 휴양지 옷 찾기 귀찮다 하는 분들 오세요 ✩⡱ (광고❌, 에이블리 ver)",b3iw1RxMeNo,UC47IpBsAbaZZbY9Ov_SCYIg,69598,4070,17.1002457002457,1,휴양지 가기 전 장바구니 wishlist 공개 동남아 휴양지 옷 찾기 귀찮다 하는 분들 오세요 광고 에이블리 ver
